ID    VERSION           CTIME     FECHA         LINEAS    HASH
118   5.0.0-alpha-4     3.014     23/04/2018    2719      A6CDD3A1A2CD6C424F12CEA1E0EE3C04
119   5.0.0-alpha-5     3.028     23/04/2018    2719      87CA263E0564B5C5EA5BB822EC1EF270
120   5.0.0             2.922     23/04/2018    2719      B7813FF18B050D714C9A1BC37106CEE6
121   5.0.0-1           2.920     23/04/2018    2719      3B004DC843DD1F04AAA78091985FBDA8
122   5.0.1             2.856     24/04/2018    2719      4AE660D0B158DF50FED7BEF49D825BFA
123   5.0.2             2.761     24/04/2018    2900      6F3028F42B4FCED784F817B57F0ED6CF
124   5.0.2-1           3.179     24/04/2018    2900      4FA9D7A762C3347D4F4B276F9A185A71
125   5.0.3             2.955     25/04/2018    2930      187329C7A67714E756CB9159A526D86D
126   5.0.4             2.580     25/04/2018    2930      F4E126498738327976E7BC0A5EDA64E1
127   5.0.5             3.150     25/04/2018    2930      6834420B3885647992A609174E6E916C
128   5.0.6             2.814     02/05/2018    2950      B03DC00F48B524AD81A349B16DA0AA34
129   5.0.7             2.875     02/05/2018    2950      5B39F966DDBA8A2811DBB59BE4483D35
130   5.0.8             2.809     02/05/2018    3022      E2E687A6CEAEB08401860DB1B4D38D36
131   5.0.9             3.047     09/05/2018    3026      EB77B6DEB0F7D10A4027FCAEAACD8D5B
132   5.1.0             2.748     09/05/2018    3026      F87CFB99800E742809E2BFC5B6C79F17
133   5.1.1             2.817     15/05/2018    3026      86E6A3E42150F4E81E9D1A5792C95AEE
134   5.1.2             2.875     15/05/2018    3042      3223FA794F19AABA6C9FA848A0E340C1
135   5.1.3             2.912     15/05/2018    3043      7FB7C7C9F0B358F14133C1C121A7D81E
136   5.1.4             2.904     15/05/2018    3054      F2D928C18E301FAA3F1DB6DC6BBE8528
137   5.1.5             3.097     21/05/2018    3371      F34E9E2DCD6D3D21014806EEA4738419
138   5.1.6             3.334     21/05/2018    3405      DF85E37E1A6A06AA4D3A1CA1FDFC9424
139   5.1.7             3.255     21/05/2018    3413      CCFF6C018ABC909376AE47B727A31D4B
140   5.1.8             3.255     21/05/2018    3413      FD4438DD68706D85F68B6FAF3412BCC8
141   5.1.9             3.406     21/05/2018    3413      96B8833601EFE9370395654C55D5224F
142   5.2.0             3.026     21/05/2018    3413      18AA0A8588871F855F5F945C5F2B5FF5
143   5.2.0-1           2.838     11/06/2018    3564      6B06526623C1A59C5F7CE9B957FC10F4
144   5.2.1             2.910     11/06/2018    3564      640C81AEC5DEC4D0F6D9F015A7EBD951
145   5.2.2             3.448     14/06/2018    3564      2081B05A693932FA1EFFE2044C46E1FB
146   5.2.3             3.661     23/08/2018    3585      A0306062C851A24C65FE1AA4D57AF8D2
147   5.2.3-1           2.870     23/08/2018    3582      1A8EA23CC9502458387E1941DE9E03B0
148   5.2.3-2           3.002     23/08/2018    3581      7588C76847071D41ECA270C6B1751D15
149   5.2.3-3           2.983     23/08/2018    3571      8F0A4F5E6FB50A1DE17452E0D04DDFF4
150   5.2.4             3.186     23/08/2018    3571      B6F2D515D332611C3DA3A105D1E6D622
151   5.2.5             3.149     23/08/2018    3562      F151CA1EB79B8DD8145F451C658390A1
152   5.2.5-1           2.973     23/08/2018    3561      279EEA0941DF40DEA1B9F8D73B704E2F
153   5.2.5-2           2.987     23/08/2018    3561      00B5C3F53B756A70A71E8EE3681A3BB8
154   5.2.6             2.873     23/08/2018    3562      86F13C99754A7851C711AE8BF50A9307
155   5.2.7             3.157     01/09/2018    3564      EBEBC5855925FBCEDE128F8A4C113FF1
156   5.2.7-1           3.173     04/09/2018    3603      D64EA8BBA3BE2FC5DF5698F61674A4FC
157   5.2.8             3.134     04/09/2018    3605      6779B99B7E2A7BD3D5CA57F71A21549B
158   5.2.9             3.674     27/09/2018    3785      2C021E52B934281CF4158408E2B29378
159   5.3.0             3.670     30/09/2018    3786      F536DC092E36D811C47C7649CD236240
160   5.3.0-1           3.483     30/09/2018    3786      0DD4B02933F5EE08CD29BB2BEE610DA0
161   5.3.1             3.538     01/10/2018    3786      055A6BFD6A5296D67EE08521F5B4A5E0
162   6.0.0-alpha-1     2.735     13/10/2018    3501      9C5D30E78042BF0C8793BD0C216F1DFD
163   6.0.0-alpha-2     3.425     13/10/2018    3679      81ACB7A0D022B1BF617FC5CB0914CEC4
164   6.0.0-alpha-3     3.465     13/10/2018    3678      E45DA6DCE415DD24CDA510178C32EDF4
165   6.0.0-alpha-4     3.504     13/10/2018    3678      35F87A6BE2A8A749F7D83706EF11217D
166   6.0.0             3.366     13/10/2018    3678      48308C7D9BE42F22F30005499819E8FA
167   6.0.1             3.632     22/10/2018    3693      B6A66D7B63CFC851D77D948EC5BD118D
168   6.0.2             3.352     27/10/2018    3749      62ED21BD28AAC133DD380072053035A2
169   6.0.3             3.452     03/11/2018    3763      D3D318BE3E3CB3B3DAF3AC0358E9D9FB
170   6.0.4             3.362     22/11/2018    3770      F6404C13467919951E537109EC51BC16
171   6.0.5             3.166     05/12/2018    3772      586D5712C1354727B9AE664EACD83554
172   6.0.6             3.047     14/12/2018    3820      01FE0F90E75E0F5E7737EE49D4C16E0D
173   6.0.7             3.228     26/12/2018    3839      480BBFEB66AAE71868AEF1F356751868
174   6.0.7-1           3.733     26/12/2018    3839      D2DA0E2D2EFABDBB22384A116C58AFC1
175   6.0.7-2           3.394     26/12/2018    3838      2EC7E0F8EAD489AD292398F7CDDC5543
176   6.0.8             3.004     01/01/2019    3866      4A05FD8645A59F40791255FDD5D84CFB
177   6.0.9             3.621     16/01/2019    3866      54FEF97396EE91EDEACD536C348C4558
178   6.0.9-1           3.533     16/01/2019    3866      247E1DFA2BBC5CA6AE7F97D87323630B
179   6.1.0             4.093     03/04/2019    3888      66E0578C48427DE1DBEA96705138317E
180   6.1.0-1           4.092     03/04/2019    3889      1ADD009A177AEA84AB368AB055FA1997
181   6.1.0-2           4.003     03/04/2019    3889      2B9A28A2E88C0AE75ACB7DEBBF7D6D6E
182   6.1.1             4.309     03/04/2019    3868      1F31E828F3030AF6C0A9264681FDCFB6
183   6.1.1-1           4.604     03/04/2019    3867      207FEE67FD8F48F949D24E1EC7B777C4
184   6.1.1-2           3.911     03/04/2019    3879      188B24BA91C34E9FA8E6DB492E7815B5
185   6.1.1-3           4.050     03/04/2019    3879      CDD4604ECCDCB9877A032C341BBFF4F5
186   6.1.2             3.950     14/04/2019    3888      431EB353FA7C3CF96D2E66A41260C985
187   6.1.3             7.492     26/04/2019    3924      8788292852F5B3F7CC8DE28601239ADA
188   6.1.4             4.215     13/05/2019    3962      AB5AC5D22CC812785293214EBA5E7065
189   6.1.5             4.515     05/06/2019    3967      FC90F54343EE2E8709C81D8ABE15E089
190   6.2.0             4.226     09/06/2019    4044      B8EAE9F0C6BAFDFDCF067C068509C1E7
191   6.2.1             4.146     16/06/2019    4182      393E2862BF34B687306A1474EBEC8EBC
192   6.2.2             3.754     23/06/2019    4259      8A42192A136E3F5E3548515E09E2AA38
193   6.2.2-1           3.802     23/06/2019    4259      168152A3328C3496817365B8FF10E1DC
194   6.2.3             3.513     29/06/2019    4292      DCA4032CFF470E58057DDEDCAA92D9E1
195   6.2.3-1           3.491     29/06/2019    4292      10948C00CA575BF97E054F5247BD1DE9
196   6.2.4             3.491     04/07/2019    4403      507F6704A4C27B8ABFA8EFF4EEBDDEA2
197   6.2.4-1           3.450     04/07/2019    4371      D42AA92680AD1DB79DD17FBAD885002A
